basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean
FR000095,A235020001,A2352021,FR,FR_EAUFRANCE,Le Giessen à Sélestat,7.459819,48.271833,7.459819,48.271833,172,260.0,272.006,0,-4.617692307692297,2007-01-01,2023-09-30,17,201,6117,6117,0.0,5550.0,0.0,567.0,C,,1,8,"['FR000091', 'FR000092', 'FR000093', 'FR000094', 'FR000095', 'FR000096', 'FR003206', 'FR003207']",0.84,0.34,1.314,4.322,0.511,132.8,23.078,0.014,2.999,13.761,4.204,113.364,13.169,0.021,2.729,2.021,0.741,-0.008,0.049,14.953,1.177,2.0,213.022,3.889,1.0,1214.765,500.158,171.693,15.113,7.564,51.043,0.579,0.161,10,1.743,25.188,30.352,0.0,44.46,3.902,40.558,0.0,0.0,30.352,0.0,0.0,0.0,0.0,0.0,24.595,0.593,0.0,0.0,7.034000000000001,1.789,50.557,40.62,0.0,0.0,1.701,0.0,5.333,0.0,119.018,130.0,30.0,41.088,75.575,14.571,9.855,9.196,1.593,0.949,0.23,0.7,0.057999999999999996,0.0,0.178,0.756,0.007,0.178,0.0,0.0,0.0,0.0,0.0,4.782,2.811,4.285,4.0
AT000096,201889,Kirchbichl - Bichlwang,AT,AT_EHYD,Inn,12.09332143,47.52277271,12.09332143525497,47.52277271641412,484,9310.0,9304.113,0,0.0632330827067736,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,65,"['AT000044', 'AT000045', 'AT000046', 'AT000047', 'AT000048', 'AT000049', 'AT000050', 'AT000051', 'AT000052', 'AT000053', 'AT000054', 'AT000055', 'AT000056', 'AT000057', 'AT000058', 'AT000059', 'AT000060', 'AT000061', 'AT000062', 'AT000063', 'AT000064', 'AT000065', 'AT000066', 'AT000067', 'AT000068', 'AT000069', 'AT000070', 'AT000071', 'AT000072', 'AT000073', 'AT000074', 'AT000075', 'AT000076', 'AT000077', 'AT000078', 'AT000079', 'AT000080', 'AT000081', 'AT000082', 'AT000083', 'AT000084', 'AT000085', 'AT000086', 'AT000087', 'AT000088', 'AT000089', 'AT000090', 'AT000091', 'AT000092', 'AT000093', 'AT000094', 'AT000095', 'AT000096', 'CH000017', 'CH000030', 'CH000075', 'CH000081', 'CH000082', 'CH000083', 'CH000084', 'CH000097', 'CH000103', 'CH000127', 'CH000151', 'CH000196', 'CH000228', 'CH000229']",2.725,0.885,1.068,2.155,0.789,252.543,8.924,0.904,6.342,,,0.014,1.0,0.0,3.074,1.519,0.494,0.426,0.318,12.817,1.176,4.0,195.619,3.539,2.0,4020.411,1938.23,484.749,25.205,3.22,81.063,0.45,0.146,2,0.676,7.600999999999999,60.39,28.011,3.896,3.614,0.282,1.153,26.858,60.381,0.009,0.0,0.0,0.0,0.454,5.946,0.518,0.201,0.482,5.964,15.193999999999999,47.708,31.133000000000003,0.0,0.0,5.964,0.0,0.0,0.0,54.407,130.0,0.0,38.206,48.823,25.608,13.365,9.691,1.316,1.458,0.091,0.318,0.025,0.003,0.08100000000000002,0.30000000000000004,0.5860000000000001,0.08400000000000002,16.0,10.0,17.0,14.66,772.49,33.819,0.542,30.66,142.0
FR001105,K490003102,K4900020,FR,FR_EAUFRANCE,La Loire à Tours,0.684332,47.400769,0.684332,47.400769,,42130.0,42241.712,0,-0.2651602183717055,1985-01-01,1995-12-17,11,121,3629,2922,374.0,1426.0,0.0,2203.0,C,,732,321,"['FR003780', 'FR003781', 'FR003782', 'FR003783', 'FR003784', 'FR003785', 'FR003786', 'FR003787', 'FR003788', 'FR003789', 'FR003790', 'FR003791', 'FR003792', 'FR003793', 'FR003794', 'FR003795', 'FR003796', 'FR003797', 'FR003798', 'FR003799', 'FR003800', 'FR003801', 'FR003802', 'FR003803', 'FR003804', 'FR003805', 'FR003806', 'FR003807', 'FR003808', 'FR003809', 'FR003810', 'FR003811', 'FR003812', 'FR003813', 'FR003814', 'FR003815', 'FR003816', 'FR003817', 'FR003818', 'FR003819', 'FR003820', 'FR003821', 'FR003822', 'FR003823', 'FR003824', 'FR003825', 'FR003826', 'FR003827', 'FR003828', 'FR003829', 'FR003830', 'FR003831', 'FR003832', 'FR003833', 'FR003834', 'FR003835', 'FR003836', 'FR003837', 'FR003838', 'FR003839', 'FR003840', 'FR003841', 'FR003842', 'FR003843', 'FR003844', 'FR003845', 'FR003846', 'FR003847', 'FR003848', 'FR003849', 'FR003850', 'FR003851', 'FR003852', 'FR003853', 'FR003854', 'FR003855', 'FR003856', 'FR003857', 'FR003858', 'FR003859', 'FR003860', 'FR003861', 'FR003862', 'FR003863', 'FR003864', 'FR003865', 'FR003866', 'FR003867', 'FR003868', 'FR003869', 'FR003870', 'FR003871', 'FR003872', 'FR003873', 'FR003874', 'FR003875', 'FR003876', 'FR003877', 'FR003878', 'FR003879', 'FR003880', 'FR003881', 'FR003882', 'FR003883', 'FR003884', 'FR003885', 'FR003886', 'FR000868', 'FR000869', 'FR000870', 'FR000871', 'FR000872', 'FR000873', 'FR000874', 'FR000875', 'FR000876', 'FR000877', 'FR000878', 'FR000879', 'FR000880', 'FR000881', 'FR000882', 'FR000883', 'FR000884', 'FR000885', 'FR000886', 'FR000887', 'FR000888', 'FR000889', 'FR000890', 'FR000891', 'FR000892', 'FR000893', 'FR000894', 'FR000895', 'FR000896', 'FR000897', 'FR000898', 'FR000899', 'FR000900', 'FR000901', 'FR000902', 'FR000903', 'FR000904', 'FR000905', 'FR000906', 'FR000907', 'FR000908', 'FR000909', 'FR000910', 'FR000911', 'FR000912', 'FR000913', 'FR000914', 'FR000915', 'FR000916', 'FR000917', 'FR000918', 'FR000919', 'FR000920', 'FR000921', 'FR000922', 'FR000923', 'FR000924', 'FR000925', 'FR000926', 'FR000927', 'FR000928', 'FR000929', 'FR000930', 'FR000931', 'FR000932', 'FR000933', 'FR000934', 'FR000935', 'FR000936', 'FR000937', 'FR000938', 'FR000939', 'FR000940', 'FR000941', 'FR000942', 'FR000943', 'FR000944', 'FR000945', 'FR000946', 'FR000947', 'FR000948', 'FR000949', 'FR000950', 'FR000951', 'FR000952', 'FR000953', 'FR000954', 'FR000955', 'FR000956', 'FR000957', 'FR000958', 'FR000959', 'FR000960', 'FR000961', 'FR000962', 'FR000963', 'FR000964', 'FR000965', 'FR000966', 'FR000967', 'FR000968', 'FR000969', 'FR000970', 'FR000971', 'FR000972', 'FR000973', 'FR000974', 'FR000975', 'FR000976', 'FR000977', 'FR000978', 'FR000979', 'FR000980', 'FR000981', 'FR000982', 'FR000983', 'FR000984', 'FR000985', 'FR000986', 'FR000987', 'FR000988', 'FR000989', 'FR000990', 'FR000991', 'FR000992', 'FR000993', 'FR000994', 'FR000995', 'FR000996', 'FR000997', 'FR000998', 'FR000999', 'FR001000', 'FR001001', 'FR001002', 'FR001003', 'FR001004', 'FR001005', 'FR001006', 'FR001007', 'FR001008', 'FR001009', 'FR001010', 'FR001011', 'FR001012', 'FR001013', 'FR001014', 'FR001015', 'FR001016', 'FR001017', 'FR001018', 'FR001019', 'FR001020', 'FR001021', 'FR001022', 'FR001023', 'FR001024', 'FR001025', 'FR001026', 'FR001027', 'FR001028', 'FR001029', 'FR001030', 'FR001031', 'FR001032', 'FR001033', 'FR001034', 'FR001035', 'FR001036', 'FR001037', 'FR001038', 'FR001039', 'FR001040', 'FR001041', 'FR001042', 'FR001043', 'FR001044', 'FR001045', 'FR001046', 'FR001047', 'FR001048', 'FR001049', 'FR001050', 'FR001051', 'FR001052', 'FR001053', 'FR001054', 'FR001055', 'FR001056', 'FR001057', 'FR001058', 'FR001059', 'FR001060', 'FR001061', 'FR001062', 'FR001063', 'FR001064', 'FR001065', 'FR001066', 'FR001067', 'FR001068', 'FR001069', 'FR001070', 'FR001071', 'FR001072', 'FR001073', 'FR001074', 'FR001075', 'FR001076', 'FR001077', 'FR001078', 'FR001079', 'FR001080', 'FR001081', 'FR001082', 'FR001083', 'FR001084', 'FR001085', 'FR001086', 'FR001087', 'FR001088', 'FR001089', 'FR001090', 'FR001091', 'FR001092', 'FR001093', 'FR001094', 'FR001095', 'FR001096', 'FR001097', 'FR001098', 'FR001099', 'FR001100', 'FR001101', 'FR001102', 'FR001103', 'FR001104', 'FR001105', 'FR002583']",0.731,0.335,2.366,2.833,0.659,175.143,24.963,0.15,2.119,0.604,2.0,15.298,10.133,0.0,2.17,2.323,1.071,0.095,0.021,13.144,1.147,1.0,214.722,3.982,4.0,1842.173,471.926,9.742,4.735,50.766,5.215,0.48,0.186,4,10.255,32.143,11.09,31.037,25.729,19.184,6.545,15.87,15.167,11.09,0.0,0.0,0.0,0.0,0.0,21.527,0.197,4.126,6.293,31.628,20.369,4.301,43.70160120305684,0.0,0.066,6.469,0.625,0.0,24.468,94.779,130.0,0.0,51.244,50.057,30.602,19.308,7.928,1.389,1.927,0.175,0.647,0.037,0.166,0.4630000000000001,0.296,0.031,0.6290000000000001,42.0,36.0,191.0,63.53,654.24,2.442,1241.129,1754.935,106.0
DEBY0715,24208806,Bamberg,DE,DE_BY,Regnitz,10.94900494205074,49.83272895648189,10.94900494205074,49.83272895648189,237.03,6977.7,6979.65,0,-0.027946171374519,1922-11-01,2023-08-19,102,1156,34450,25994,2367.0,0.0,34450.0,0.0,C,,1,51,"['DEBY0406', 'DEBY0407', 'DEBY0437', 'DEBY0440', 'DEBY0453', 'DEBY0461', 'DEBY0467', 'DEBY0493', 'DEBY0500', 'DEBY0515', 'DEBY0516', 'DEBY0554', 'DEBY0559', 'DEBY0580', 'DEBY0583', 'DEBY0587', 'DEBY0589', 'DEBY0612', 'DEBY0623', 'DEBY0624', 'DEBY0626', 'DEBY0630', 'DEBY0654', 'DEBY0656', 'DEBY0662', 'DEBY0667', 'DEBY0677', 'DEBY0681', 'DEBY0690', 'DEBY0715', 'DEBY0723', 'DEBY0725', 'DEBY0729', 'DEBY0736', 'DEBY0737', 'DEBY0746', 'DEBY0753', 'DEBY0754', 'DEBY0755', 'DEBY0756', 'DEBY0767', 'DEBY0774', 'DEBY0782', 'DEBY0790', 'DEBY0809', 'DEBY0845', 'DEBY0869', 'DEBY0875', 'DEBY0877', 'DEBY0879', 'DEBY0880']",0.669,0.335,1.363,1.074,0.764,164.303,20.96,0.27,1.485,0.499,1.789,0.191,1.625,0.0,1.978,2.139,1.081,0.146,0.063,16.314,1.167,4.0,229.826,4.058,3.0,649.606,400.298,236.569,3.881,53.721,1.821,0.656,0.172,9,1.409,0.037,0.0,92.61800000000001,7.153,6.531,0.622,70.894,21.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,54.286,33.778999999999996,11.931,0.003,0.0,0.0,7.268,0.0,47.018,0.0,116.892,130.0,0.0,50.479,46.222,28.834,24.786,6.321,1.428,1.526,0.154,0.583,0.07100000000000001,0.272,0.26499999999999996,0.37700000000000006,0.007,0.5369999999999999,6.0,5.0,24.0,17.81,172.14,5.814,41.195,44.638,203.0
GB000638,84009,Nethan at Kirkmuirhill,GB,GB_NRFA,Nethan at Kirkmuirhill,-3.89,55.67,-3.89,55.67,121.8,67.08,67.101,0,-0.0313059033989278,1966-11-01,2021-09-30,53,609,18529,12285,1529.0,0.0,18529.0,0.0,C,,1177,1,['GB000638'],2.266,0.725,1.437,2.955,0.475,120.271,17.294,0.239,8.248,10.901,1.4,72.344,8.697,0.0,3.101,1.585,0.511,-0.108,0.029,9.404,1.093,1.0,180.25,3.315,3.0,520.371,293.111,128.478,4.56,34.512,0.328,0.596,0.143,10,2.75,8.271,0.0,47.274,44.455,0.0,44.455,33.971,13.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571,2.7,39.128,22.169,0.0,38.702,0.0,0.0,0.0,0.0,39.128,0.0,124.03,130.0,50.0,98.495,28.776,34.761,36.463,1.582,0.719,18.874,0.173,0.637,0.032,0.0,0.443,0.21400000000000002,0.128,0.443,2.0,1.0,1.0,0.15,0.58,7.387,0.164,0.0,1.0
FR001596,O232401002,O2324020,FR,FR_EAUFRANCE,Le Girou à Bourg-Saint-Bernard,1.719739,43.615009,1.719739,43.615009,157,310.0,283.237,0,8.633225806451605,2012-02-09,2023-09-30,12,137,4149,3956,103.0,4017.0,0.0,132.0,C,,541,2,"['FR001594', 'FR001596']",0.377,0.212,4.175,6.484,0.498,145.333,28.373,0.005,1.511,55.008,12.729,180.509,37.13,0.005,1.855,2.652,1.43,-0.092,0.008,19.879,1.218,3.0,257.134,5.027,4.0,356.593,236.025,158.644,4.423,39.055,0.346,0.625,0.142,9,1.059,0.0,0.0,95.054,4.946,4.946,0.0,95.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.972,130.0,30.0,57.174,27.713,35.077,37.21,8.101,1.306,1.106,0.08,0.465,0.004,0.857,0.126,0.011,0.0,0.983,1.0,1.0,2.0,0.33,1.58,0.297,46.661,81.168,2.0
FR000935,K091001011,K0910050,FR,FR_EAUFRANCE,La Loire à Villerest,4.046223000000001,45.995864,4.046223000000001,45.995864,275,6585.0,6595.966,0,-0.1665299924069908,2005-12-01,2023-09-30,19,214,6513,6513,0.0,6506.0,0.0,7.0,A,,732,78,"['FR003780', 'FR003781', 'FR003782', 'FR003783', 'FR003784', 'FR003785', 'FR003786', 'FR003787', 'FR003788', 'FR003789', 'FR003790', 'FR003791', 'FR003792', 'FR003793', 'FR003794', 'FR003795', 'FR003796', 'FR003797', 'FR000868', 'FR000869', 'FR000870', 'FR000871', 'FR000872', 'FR000873', 'FR000874', 'FR000875', 'FR000876', 'FR000877', 'FR000878', 'FR000879', 'FR000880', 'FR000881', 'FR000882', 'FR000883', 'FR000884', 'FR000885', 'FR000886', 'FR000887', 'FR000888', 'FR000889', 'FR000890', 'FR000891', 'FR000892', 'FR000893', 'FR000894', 'FR000895', 'FR000896', 'FR000897', 'FR000898', 'FR000899', 'FR000900', 'FR000901', 'FR000902', 'FR000903', 'FR000904', 'FR000905', 'FR000906', 'FR000907', 'FR000908', 'FR000909', 'FR000910', 'FR000911', 'FR000912', 'FR000913', 'FR000914', 'FR000915', 'FR000916', 'FR000917', 'FR000918', 'FR000919', 'FR000920', 'FR000921', 'FR000922', 'FR000923', 'FR000924', 'FR000925', 'FR000926', 'FR000927', 'FR000928', 'FR000929', 'FR000930', 'FR000931', 'FR000932', 'FR000933', 'FR000934', 'FR000936', 'FR000935']",0.684,0.314,2.286,3.056,0.594,156.562,46.394,0.164,1.899,2.389,2.333,,,0.0,2.208,2.246,1.017,0.213,0.037,17.675,1.178,1.0,239.432,4.261,4.0,1728.669,791.646,267.813,7.265,24.277,9.585,0.597,0.184,4,4.282,66.262,12.701,12.342,8.695,4.314,4.381,12.342,0.0,12.701,0.0,0.0,0.0,0.0,0.0,46.328,0.0,4.383,15.551,15.655999999999999,5.888,4.291,74.16429150658452,0.0,0.0,2.181,0.0,0.0,13.475,81.45,130.0,0.0,52.208,55.467,29.223,15.234,9.558,1.359,2.058,0.172,0.648,0.042,0.039,0.548,0.321,0.04,0.5870000000000001,18.0,15.0,28.0,13.1,256.92,4.559,115.221,171.253,31.0
DEBY0527,15243001,Cham,DE,DE_BY,Chamb,12.83651664657122,49.30216793047536,12.83651664657122,49.30216793047536,388.33,280.1,280.466,0,-0.1306676187075992,1950-11-01,2023-08-19,74,832,24588,24168,2002.0,0.0,24588.0,0.0,C,,2,6,"['DEBY0484', 'DEBY0504', 'DEBY0538', 'DEBY0628', 'DEBY0706', 'DEBY0527']",0.915,0.424,1.561,1.699,0.632,162.446,27.574,0.256,2.588,4.844,1.842,2.095,3.811,0.0,2.139,2.117,0.99,0.264,0.085,15.865,1.177,4.0,226.968,4.029,1.0,1076.06,535.781,392.689,6.56,21.288,5.919,0.693,0.12,2,1.18,18.005,75.509,0.0,6.486,6.486,0.0,0.0,0.0,67.959,7.55,0.0,0.0,0.0,0.0,1.957,16.048,0.0,0.0,0.0,0.0,85.423,14.577,0.0,0.0,0.0,0.0,0.0,0.0,111.993,130.0,30.0,52.446,42.338,37.189,20.473,8.459,1.41,1.425,0.178,0.614,0.019000000000000003,0.159,0.389,0.43000000000000005,0.003,0.548,1.0,1.0,1.0,0.12,0.37,8.253,0.0,0.0,16.0
FR001454,N302401010,N3024010,FR,FR_EAUFRANCE,Le Loing à Chantonnay [St-Philbert du Pont Charrault],-0.9717,46.669473,-0.9717,46.669473,43,120.0,121.917,0,-1.5975000000000013,1968-01-01,2023-09-30,56,665,20086,7709,276.0,19833.0,47.0,206.0,A,,841,1,['FR001454'],0.806,0.368,2.098,4.187,0.525,126.478,22.15,0.017,3.154,22.342,4.174,124.679,24.818,0.004,2.167,2.422,1.118,-0.246,0.006,19.103,1.213,1.0,238.003,4.773,4.0,230.556,106.497,40.499,2.433,73.416,0.005,0.575,0.161,10,1.386,15.316,8.171,21.546,54.967,0.0,54.967,8.195,13.351,8.171,0.0,0.0,0.0,0.0,0.0,4.554,0.0,5.746,5.016,0.0,39.313,55.876,4.811,0.0,0.0,0.0,0.0,0.0,0.0,109.194,130.0,30.0,51.491,41.282,36.75,21.968,9.266,1.398,1.29,0.139,0.623,0.040999999999999995,0.506,0.422,0.032,0.0,0.9279999999999999,0.0,0.0,0.0,0.0,0.0,0.544,0.486,2.765,1.0
TRGR0005,6667300,MANISA,TR,TR_GRDC,GEDIZ NEHRI,27.43332682,38.6431978,27.430834,38.619583,,15616.0,15275.274,0,2.181903176229512,1975-10-01,1986-09-30,12,97,2954,1461,1064.0,0.0,2954.0,0.0,E,,1971,1,['TRGR0005'],0.295,0.153,2.716,1.68,0.681,141.75,18.942,0.051,0.873,2.968,3.0,23.616,7.958,0.0,1.727,3.003,1.74,-0.97,0.012,28.033,1.633,2.0,284.397,8.824,4.0,2298.131,628.854,22.736,9.019,22.673,18.714,0.585,0.168,10,6.043,5.694,29.073,6.8839999999999995,50.632999999999996,13.745,36.888,5.64,1.244,29.073,0.0,0.0,0.0,0.0,0.0,0.484,3.388,0.0,1.822,34.093,15.536999999999999,36.038,14.331692970283349,0.0,0.0,34.093,0.0,0.0,0.0,68.858,100.0,10.0,37.369,47.689,32.435,19.876,14.847,1.435,1.004,0.078,0.434,0.013000000000000001,0.121,0.41,0.186,0.262,0.5309999999999999,8.0,7.0,9.0,96.6,1686.58,1.328,977.437,1320.384,0.0
ES000154,2053,BERNARDOS                          ,ES,ES_CEDEX,,-4.34479569,41.15582604,-4.344795697009934,41.15582604595968,782,1438.0,1455.29,0,-1.2023643949930434,1964-10-01,2019-09-30,56,648,19723,16436,365.0,0.0,19723.0,0.0,B,,539,7,"['ES000151', 'ES000152', 'ES000153', 'ES000156', 'ES000281', 'ES000282', 'ES000154']",0.384,0.275,1.907,3.725,0.62,159.056,32.762,0.018,1.324,8.222,4.353,99.706,30.591,0.007,1.409,2.724,1.933,-0.301,0.023,24.6,1.329,1.0,279.775,7.027,4.0,2413.624,1135.972,782.572,5.705,45.867,10.802,0.67,0.171,4,6.332,42.191,0.0,39.224000000000004,18.586,15.868,2.718,25.421,13.803,0.0,0.0,0.0,0.0,0.0,0.0,42.191,0.0,0.0,0.0,50.266000000000005,3.346,26.525,19.862,0.0,2.672,14.335,0.0,0.0,33.259,80.998,150.0,0.0,42.64,54.427,22.858,14.869,8.917,1.372,1.148,0.085,0.454,0.025,0.373,0.062,0.23999999999999996,0.29400000000000004,0.435,7.0,7.0,3.0,0.76,3.82,1.978,3.958,16.269,3.0
DESH1479,114417,Schönweide,DE,DE_SH,Kossau,10.49212363072113,54.22302698537305,10.49212363072113,54.22302698537305,0.0 m NHN,68.5,54.717,2,20.12116788321168,1997-11-01,2016-12-12,20,230,6954,3767,28.0,0.0,6954.0,0.0,B,,116,1,['DESH1479'],0.755,0.361,1.157,3.028,0.667,123.882,19.0,0.055,2.426,0.263,5.0,73.376,53.731,0.0,2.004,1.777,0.887,0.112,0.039,16.831,1.18,4.0,226.519,4.052,3.0,83.178,43.101,15.105,1.673,87.797,0.0,0.586,0.057,9,30.095,0.0,0.0,71.717,23.419,23.419,0.0,71.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.762,0.0,0.0,4.239,0.0,0.0,50.885,44.877,0.0,0.0,130.0,130.0,130.0,51.88,65.127,21.709,13.164,3.473,1.553,1.08,0.144,0.589,0.0,0.486,0.35,0.107,0.0,0.836,0.0,0.0,4.0,1.76,6.15,5.296,0.0,1.421,7.0
SKGR0006,6142600,IPELSKY SOKOLEC,SK,SK_GRDC,IPEL',18.82,48.04,18.82,48.04,115,4838.0,4833.401,0,0.0950599421248482,1930-11-01,1992-10-31,63,744,22646,22646,0.0,0.0,22646.0,0.0,B,,2,4,"['HUGR0036', 'HUGR0039', 'SKGR0007', 'SKGR0006']",0.338,0.214,2.26,3.269,0.537,170.262,31.236,0.032,1.242,16.833,7.21,86.521,17.99,0.0,1.589,2.36,1.485,0.317,0.09,20.233,1.254,4.0,260.331,4.95,1.0,1110.042,327.517,112.832,6.874,29.905,9.702,0.669,0.198,11,6.493,42.053000000000004,13.075,7.627,33.53,21.003,12.527,5.874,1.753,1.101,0.005,11.969,0.0,0.0,0.0,6.136,0.03,1.333,34.554,20.415,22.214000000000002,12.550999999999998,44.81975153893184,0.0,0.0,12.059,3.753,4.603,0.0,116.118,130.0,30.0,53.04,40.954,36.968,22.078,7.394,1.39,1.523,0.172,0.562,0.038000000000000006,0.325,0.189,0.399,0.043,0.514,5.0,5.0,21.0,7.58,53.28,5.725,84.376,24.5,1.0
DEBY0600,11402001,Kempten (Allgäu),DE,DE_BY,Iller,10.31693016704239,47.73039236494908,10.31693016704239,47.73039236494908,656.16,955.3,955.471,0,-0.017900136082911,1900-11-01,2023-08-19,124,1432,42850,42430,2002.0,0.0,42850.0,0.0,B,,2,17,"['DEBY0452', 'DEBY0486', 'DEBY0549', 'DEBY0551', 'DEBY0552', 'DEBY0556', 'DEBY0591', 'DEBY0600', 'DEBY0700', 'DEBY0701', 'DEBY0738', 'DEBY0775', 'DEBY0795', 'DEBY0796', 'DEBY0819', 'DEBY0823', 'DEBY0887']",4.174,0.89,1.228,2.107,0.648,221.455,16.199,1.031,10.58,0.587,1.29,5.871,5.0,0.0,4.673,1.832,0.392,0.271,0.188,14.178,1.184,4.0,194.83,3.445,1.0,2621.734,1178.026,661.388,17.039,14.613,50.044,0.671,0.166,8,2.169,0.0,1.817,82.416,15.578,15.578,0.0,40.138,42.278,1.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.826,71.71199999999999,12.391,3.0719999999999996,0.0,0.0,12.826,0.0,0.0,0.0,85.865,130.0,0.0,49.401,41.053,32.146,19.197,10.309,1.276,2.008,0.158,0.501,0.032,0.0,0.333,0.30300000000000005,0.318,0.333,1.0,1.0,8.0,6.48,65.16,23.518,0.0,0.0,59.0
FR000339,F474000102,H4322030,FR,FR_EAUFRANCE,L'Yerres à Courtomer,2.901109,48.648237,2.901109,48.648237,,429.0,430.294,0,-0.3016317016316976,1983-08-13,2023-09-30,41,482,14578,12853,81.0,13378.0,3.0,1197.0,C,,677,2,"['FR000339', 'FR003451']",0.288,0.158,2.086,4.006,0.425,137.816,27.318,0.005,1.441,44.477,6.607,165.227,23.32,0.01,1.791,2.27,1.267,0.002,0.016,17.634,1.153,1.0,238.683,4.412,4.0,175.803,127.69,75.287,1.098,95.978,0.0,0.639,0.176,8,2.971,0.0,0.0,95.253,4.747,4.747,0.0,0.0,95.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.881,31.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.812,130.0,50.0,63.613,33.838,49.541,16.621,1.864,1.45,1.132,0.115,0.524,0.031,0.783,0.014,0.15,0.017,0.797,0.0,0.0,0.0,0.0,0.0,1.29,17.31,34.985,4.0
PL000049,150180110,RUDA KOZIELSKA,PL,PL_IMGW,Ruda (1156),18.40173833333333,50.20485805555556,18.40173833333333,50.20485805555556,,382.62,390.0,0,-1.9288066488944635,1956-11-01,2022-10-31,67,792,24071,22356,35.0,0.0,24071.0,0.0,B,,43,5,"['PL000046', 'PL000047', 'PL000048', 'PL000050', 'PL000049']",0.649,0.351,1.199,1.265,0.735,177.762,29.104,0.239,1.451,0.668,2.316,0.091,3.0,0.0,1.84,2.128,1.157,0.467,0.078,18.818,1.219,4.0,243.432,4.098,1.0,367.311,253.264,193.238,1.975,81.708,0.057,0.626,0.146,11,22.966,0.0,0.0,1.781,98.21900000000001,97.724,0.495,0.0,1.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.066,0.448,0.0,29.486,0.0,0.0,32.315,37.751,0.0,0.0,130.0,130.0,130.0,46.575,68.823,17.505,13.672,5.713,1.539,1.184,0.156,0.54,0.207,0.164,0.14600000000000002,0.44499999999999995,0.004,0.31000000000000005,1.0,1.0,6.0,6.42,38.99,7.203,1.314,0.071,21.0
